id,title,company_display_name,location_display,location_area,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category_label,created,description,redirect_url,search_query,search_location
5784933161,Data Scientist,LATHAM & WATKINS LLP,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",42352.83,42352.83,1,,,Accounting & Finance Jobs,2026-07-02T05:45:10Z,"Company description Latham & Watkins is one of the worlds leading global law firms advising the businesses and institutions that drive the global economy. We are the market leaders in major financial and business centers around the world. Our investment in people, commitment to innovation, and focus on the future empower you to build an incredible career and thrive as an exceptional professional in a supportive culture. If you aspire to be the best, and work with the best, this is where you bel…",https://www.adzuna.co.uk/jobs/details/5784933161?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5774973989,Data Scientist,PHMG,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",53729.11,53729.11,1,,,IT Jobs,2026-06-24T16:31:29Z,"Role: Data Scientist Location: Manchester – Hybrid working Hours: Monday-Friday – 8:45am – 5:15pm Package: £77,000 OTE PHMG is embarking on an exciting new phase in its journey, focusing on modernizing our data capability and enhancing the way we work. This evolution presents numerous opportunities to leverage data more effectively, allowing us to better serve our customers and colleagues. As part of this growth, we are expanding our team to maximize the value from the wealth of data stored wit…",https://www.adzuna.co.uk/jobs/details/5774973989?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5785238322,eDV Data Scientist,Searchability  Ltd,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",45000,95000,0,permanent,full_time,IT Jobs,2026-07-02T10:27:47Z,"Must have active enhanced DV Clearance Junior to Lead levels available £45k to £95k DoE plus 15% clearance bonus Must be willing to be full-time on-site in Central London Skills required in machine learning, GenAI, NLP, Customer Engagement/Consultancy Who are we? We are recruiting Junior, Senior and Lead Data Scientists with AI specialism and enhanced DV Clearance for a prestigious client to work on a portfolio of public and private sector projects. Our client is a global leader in technology, …",https://www.adzuna.co.uk/jobs/details/5785238322?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5808130334,Lead Data Scientist,Uniting Ambition,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",90000,100000,0,,full_time,IT Jobs,2026-07-20T13:56:03Z,"Lead Data Scientist | Fully Remote | £90,000–£100,000 Benefits Build the models behind real-time decision making at scale. Why this role stands out This isn’t just another senior data science position. It’s a chance to shape the future of analytics in one of the UK’s most successful privately owned technology businesses, a market leader trusted by millions and driven by data at its core. You’ll join a high-performing team working with real-time data, advanced machine learning, and large-scale …",https://www.adzuna.co.uk/jobs/land/ad/5808130334?se=Rhz9mg6G8RGOjq-EnQ330Q&utm_medium=api&utm_source=c0698c3f&v=B8845AA39B1350E1095ECED044E94DE773CE5747,data scientist,Manchester
5783922427,eDV Data Scientist,Searchability NS&D,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",45000,95000,0,permanent,full_time,IT Jobs,2026-07-01T16:52:24Z,"Must have active enhanced DV Clearance Junior to Lead levels available £45k to £95k DoE plus 15% clearance bonus Must be willing to be full-time on-site in Central London Skills required in machine learning, GenAI, NLP, Customer Engagement/Consultancy Who are we? We are recruiting Junior, Senior and Lead Data Scientists with AI specialism and enhanced DV Clearance for a prestigious client to work on a portfolio of public and private sector projects. Our client is a global leader in technology, …",https://www.adzuna.co.uk/jobs/land/ad/5783922427?se=Rhz9mg6G8RGOjq-EnQ330Q&utm_medium=api&utm_source=c0698c3f&v=1E0D841CE1F54B4C7B303FFC4D55F4C243E1E164,data scientist,Manchester
5788133785,Senior Data Scientist,Autotrader,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",50000,70000,0,,,IT Jobs,2026-07-04T15:41:24Z,"About us You've probably heard of Autotrader, but do you know what we're all about? We're the most trusted, most visited automotive marketplace in the UK. A heritage brand and a tech innovator. We bring together vehicle buyers and sellers to give them real choices. Cars may be what we're best known for but we’re also the place for pretty much everything else on wheels, from e-bikes to caravans. In the automotive world, change is a constant, that’s why we take our job of untangling the complex c…",https://www.adzuna.co.uk/jobs/details/5788133785?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5808712192,Principal Data Scientist,National Highways,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",55810,66690,0,permanent,full_time,IT Jobs,2026-07-21T02:33:18Z,"As part of the development of our Digital Services function, we are recruiting to strengthen our internal digital capability. These roles are central to building sustainable in-house expertise that supports the design, development, and delivery of digital solutions across the transport network. A key focus of this campaign is creating new opportunities. As a result, we are recruiting a Lead Date Scientist to play a leading role in shaping the future of digital services across National Highways.…",https://www.adzuna.co.uk/jobs/details/5808712192?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5808712188,Lead Data Scientist,National Highways,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",47410,54210,0,permanent,full_time,IT Jobs,2026-07-21T02:33:18Z,"As part of the development of our Digital Services function, we are recruiting to strengthen our internal digital capability. These roles are central to building sustainable in-house expertise that supports the design, development, and delivery of digital solutions across the transport network. A key focus of this campaign is creating new opportunities. As a result, we are recruiting a Lead Date Scientist to play a leading role in shaping the future of digital services across National Highways.…",https://www.adzuna.co.uk/jobs/details/5808712188?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5755551231,Senior Data Scientist,Code First Girls,"Manchester Science Park, Manchester","UK, North West England, Greater Manchester, Manchester, Manchester Science Park",59928.3,59928.3,1,,full_time,IT Jobs,2026-06-07T16:59:51Z,"This is a free training course followed by the potential for a role with one of our clients. Title : Senior Data Scientist Job location : Manchester, UK Description : Step into a role as a Senior Data Scientist with one of our clients through one of our education programmes. The role: In this role, you’ll make an impact in the following ways: Develop AI/ML and Generative AI / LLM models to address challenging and impactful business problems, from proofs of concept to production-level deliverabl…",https://www.adzuna.co.uk/jobs/details/5755551231?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5804705516,eDV Data Scientist,NSD,"Manchester Science Park, Manchester","UK, North West England, Greater Manchester, Manchester, Manchester Science Park",95000,95000,0,,full_time,IT Jobs,2026-07-17T10:45:30Z,"Salary: £95,000 - 95,000 per year Requirements: We require active enhanced DV Clearance. We are hiring at Junior, Senior, and Lead levels. We are looking for strong technical expertise in machine learning, GenAI, NLP, deep learning, graph analytics, time series analysis, and computer vision. We need experience in solution architecture and software engineering. We need strong communication skills with the ability to simplify complex concepts, manage stakeholders, and lead Agile teams. We need ex…",https://www.adzuna.co.uk/jobs/details/5804705516?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5772790706,Senior Data Scientist,Oscar Associates  Limited,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",95000,95000,0,,,IT Jobs,2026-06-22T21:38:11Z,"Data Scientist | Manchester | Competitive Share Options We are working with a fast growing, globally recognised tech business to find a Data Scientist to join their expanding data function. This is not a role for someone who wants to sit behind a reporting tool. It is for someone who genuinely enjoys getting under the skin of a business problem, figuring out the best way to approach it, and delivering analysis that changes what happens next. You will work across commercial, operational and str…",https://www.adzuna.co.uk/jobs/details/5772790706?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
5752579983,Senior Data Scientist,IBM,"Manchester, Greater Manchester","UK, North West England, Greater Manchester, Manchester",86914.3,86914.3,1,contract,,IT Jobs,2026-06-05T01:44:11Z,"Introduction At IBM Consulting UK FutureNow, you'll build a career at the forefront of hybrid cloud and AI, working with leading clients across the public and private sectors. You'll collaborate with top industry professionals, gain hands on experience with cutting edge technologies, and deliver solutions that create real business impact. From day one, you'll work on meaningful, high profile programmes that stretch your skills and accelerate your growth. We invest heavily in you-supporting cont…",https://www.adzuna.co.uk/jobs/details/5752579983?utm_medium=api&utm_source=c0698c3f,data scientist,Manchester
